station_ids
8720398
8726249
8726233
8720653
8729189
8729210
8729108
8724951
8729039
8729084
8721727
8729085
8722404
8726651
8729868
8729840
8729974
8726254
8726232
8724353
8724378
8722548
8720225
8724033
8724032
8725528
8721749
8720333
8727012
8725667
8723769
8720008
8723689
8721147
8724196
8725577
8722951
8727395
8722968
8726384
8722588
8722383
8728912
8723691
8723692
8723506
8724373
8725744
8725391
8727188
8724311
8720625
8723350
8723355
8724239
8724255
8720503
8726575
8725441
8726278
8720216
8728949
8726906
8724529
8723688
8729479
8727122
8720007
8724405
8724417
8724423
8726738
8727021
8724635
8723372
8729376
8729679
8726083
8720137
8720143
8724369
8722004
8722029
8722366
8722371
8725902
8724438
8725781
8725782
8727359
8729119
8723812
8723807
8728229
8729169
8729747
8727604
8725985
8724542
8728669
8724422
8720168
8727705
8720196
8720833
8724671
8724463
8723999
8722219
8728488
8722761
8722376
8725691
8729117
8722956
8720226
8729101
8724178
8726892
8727843
8729052
8726430
8720576
8729022
8729149
8729141
8720587
8728552
8728626
8728548
8725393
8728958
8722207
8728151
8728130
8720001
8726522
8726520
8728311
8720582
8720692
8727695
8724503
8722357
8724375
8724368
8724347
8724377
8724363
8724266
8724276
8723678
8726833
8720782
8727558
8727577
8726639
8726668
8729938
8725362
8724327
8724334
8726905
8723741
8723747
8722488
8722486
8722487
8726572
8726428
8720148
8721456
8720494
8723918
8723912
8723467
8721604
8725439
8720213
8727277
8723423
8728360
8725649
8721223
8726685
8727348
8729738
8723828
8723814
8723808
8723786
8723970
8729501
8720059
8725858
8725889
8722125
8720554
8723214
8722059
8727471
8728171
8724448
8729871
8724189
8724273
8725222
8723518
8720832
8724129
8729197
8724639
8722977
8722982
8722654
8726711
8724646
8728973
8723795
8722971
8728694
8728853
8726159
8725235
8729736
8722784
8727411
8678322
8679945
8676808
8674301
8674975
8675761
8679758
8670870
8671314
8673381
8677406
8679511
8676329
8674599
8675622
8670893
8670424
8671315
8678124
8679909
8672667
8675623
8671086
8673171
8679964
8677344
8672875
8671029
9044035
9044036
9044020
9044049
9044030
9063048
9063032
9063020
9063063
9063043
9063112
9063091
9063029
9063038
9063053
9063090
9063074
9063069
9063079
9063087
9063075
9063117
9063083
9063097
9063028
9063085
9075065
9075057
9075092
9075099
9075098
9075035
9075034
9075041
9075014
9075059
9075002
9075080
9075079
9075056
9075045
9075024
9075011
9075073
9075031
9087091
9087044
9087090
9087175
9087018
9087077
9087079
9087078
9087031
9087042
9087068
9087023
9087094
9087064
9087088
9087038
9087058
9087057
9087028
9087005
9087096
9087036
9087072
9087010
9087050
9052000
9052090
9052076
9052030
9052025
9052058
9052015
9052001
9034051
9034058
9034057
9034055
9034052
9099050
9099075
9099064
9099039
9099090
9099025
9099041
9099018
9099016
9099013
9099044
9099004
9099062
9099070
9099007
9063009
9063010
9063007
9063015
9063017
9063016
9063013
9063012
9063019
9063018
9014070
9014087
9014096
9014098
9014099
9014084
9014090
9014091
9014080
9014081
8311062
8311060
8311070
8311030
8311018
9076050
9076032
9076033
9076028
9076024
9076070
9076060
9076027
1612404
1612366
1617760
1612340
1615680
1614465
1613198
1617433
1612702
1612479
1612480
1611400
1611347
2431000
8761727
8761108
8764044
8761534
8761414
8760595
8767961
8768094
8761955
8762788
8761487
8761826
8761198
8762928
8760742
8765258
8765251
8764101
8760417
8762888
8762372
8762273
8762223
8761207
8761193
8761959
8764314
8764311
8762079
8766072
8762184
8761720
8761724
8760668
8761426
8762483
8763027
8761899
8767816
8761602
8764227
8761484
8762084
8761799
8765026
8761529
8761742
8761678
8763986
8761927
8765171
8760412
8760889
8760922
8760721
8764256
8762731
8762525
8762075
8762571
8763506
8761473
8761699
8764632
8762231
8761305
8764165
8760781
8760550
8760551
8760783
8761679
8764025
8763153
8760943
8761993
8761819
8761962
8762938
8763535
8761402
8762582
8762419
8760849
8761385
8764361
8765148
8762482
8761494
8419751
8417144
8414612
8413320
8417227
8415191
8418828
8414684
8418606
8419399
8417821
8410714
8418009
8417997
8411060
8411250
8417874
8410140
8413801
8418015
8418268
8419528
8414721
8417134
8410715
8419688
8410864
8417881
8417988
8417177
8414821
8418911
8417941
8413825
8412581
8414856
8414249
8410834
8417087
8418445
8418031
8418150
8417948
8414888
8417208
8415490
8414692
8419870
8415709
8416731
8419317
8414781
8416921
8575510
8575512
8571901
8574680
8571579
8574726
8571702
8573704
8571421
8579997
8570691
8571892
8571890
8571351
8571289
8576363
8573927
8573137
8571181
8575109
8577188
8571091
8573349
8574848
8571073
8573211
8571117
8574683
8575550
8574071
8574070
8574821
8572669
8571214
8571402
8572467
8570255
8577004
8572955
8579542
8572770
8571559
8571519
8571477
8577385
8574857
8570435
8570616
8570819
8570283
8570280
8570282
8570509
8578240
8578002
8574459
8572271
8574008
8570649
8575787
8571266
8571616
8571359
8577330
8570536
8572342
8574931
8571979
8573364
8573903
8571773
8571485
8443662
8442417
8444162
8443970
8447259
8447191
8446009
8447270
8448533
8447685
8447435
8447505
8443725
8449383
8448376
8446166
8448558
8441771
8447386
8441841
8447295
8447368
8447605
8441571
8443187
8447385
8448875
8447531
8448725
8440369
8447819
8447355
8449130
8447712
8440466
8444525
8448208
8447277
8448248
8447416
8441241
8440452
8446493
8446121
8448251
8440889
8441551
8447842
8447173
8442645
8440273
8447180
8447495
8445138
8447241
8447504
8447281
8449375
8448151
8448157
8444788
8447930
8447506
8740175
8747437
8748469
8748145
8748318
8743639
8743301
8743735
8744934
8744117
8748005
8745799
8744391
8746737
8747934
8743812
8746908
8741041
8742947
8746487
8741414
8741798
8740166
8742205
8745557
8745101
8746943
8747038
8743081
8742221
8746724
8747739
8748568
8748371
8744284
8741429
8745555
8743838
8748087
8747131
8747145
8740965
8747398
8742523
8743495
8743281
8743181
8741533
8741196
8746819
8749704
8740405
8740448
8744671
8747961
8744756
8744663
8745375
8747819
8747766
8422272
8423635
8423005
8422301
8420411
8423898
8537774
8534638
8534540
8530095
8530696
8537614
8534720
8531662
8538274
8532339
8537116
8533615
8533141
8537363
8534208
8534048
8532716
8532715
8530591
8532337
8530586
8530464
8530502
8536581
8538552
8536889
8535055
8539494
8536840
8538921
8538449
8534496
8539094
8535902
8535901
8536021
8535962
8536110
8530528
8537101
8533295
8533941
8535001
8531223
8538831
8533055
8531630
8530985
8537779
8535101
8534212
8530538
8538231
8536736
8536449
8533982
8536999
8534739
8533665
8536823
8536780
8530403
8539487
8536848
8533780
8532703
8533391
8536931
8536915
8530345
8533005
8531925
8534244
8534320
8534319
8534975
8534691
8535445
8534117
8537374
8530278
8537753
8533631
8531712
8537026
8537667
8537103
8535419
8533345
8533535
8535555
8530802
8538086
8530772
8531262
8532835
8531545
8534287
8531942
8531991
8534044
8534836
8535451
8533738
8537731
8536849
8535221
8537535
8534393
8533909
8533935
8537242
8532591
8532786
8538438
8537147
8531526
8537059
8534468
8530576
8533905
8538055
8537359
8537052
8534256
8538414
8531463
8534104
8530186
8537079
8533862
8538848
8531369
8530531
8535661
8532885
8531753
8535695
8536831
8533465
8538853
8534049
8538512
8538779
8538369
8537488
8534657
8530743
8532585
8538875
8530882
8531142
8537889
8537489
8531077
8531833
8534469
8530398
8536855
8536801
8532611
8537979
8531680
8531390
8531804
8533071
8533135
8532322
8537121
8532921
8537589
8537961
8533185
8536687
8531232
8537416
8534779
8534780
8534781
8534782
8534778
8535357
8535581
8533365
8537562
8535163
8538479
8535838
8535805
8539808
8538886
8532721
8533051
8535375
8535309
8539993
8534884
8534885
8534883
8534139
8534080
8537353
8530645
8536551
8537201
8536752
8537689
8534002
8534772
8534770
8534773
8534774
8536271
8531592
8534043
8532371
8533542
8533541
8536935
8536764
8533987
8536851
8535726
8538601
8535835
8538095
8531156
8538568
8538548
8518995
8516881
8516661
8515102
8516299
8517137
8518934
8519483
8517847
8514422
8516061
8517276
8518902
8518695
8515786
8515186
8519024
8516614
8517921
8517811
8519436
8516155
8511907
8516607
8518924
8518668
8518621
8518951
8516945
8517756
8510448
8515921
8516663
8512668
8510321
8510560
8513388
8513398
8518490
8517201
8515586
8512987
8516891
8511671
8516501
8514322
8511236
8516402
8512451
8519200
8514560
8518639
8516761
8518687
8518643
8518905
8519789
8518091
8511629
8514779
8512671
8512354
8512769
8510719
8513825
8512735
8518903
8518750
8511171
8518526
8518962
8519050
8517732
8517401
8517125
8516990
8518699
8517251
8656590
8653960
8658901
8656483
8656518
8659960
8659944
8656612
8654400
8656937
8656841
8655151
8659942
8656566
8656084
8656201
8651371
8651370
8651817
8658715
8656571
8651538
8656451
8653901
8656503
8652226
8652905
8656539
8653305
8652247
8652232
8656502
8656306
8658654
8656486
8656225
8659182
8657419
8654572
8652648
8652587
8658501
8652437
8652715
8653951
8655353
8658622
8658681
8654875
8652547
8653215
8655875
8659084
8656467
8658579
8659898
8659897
8652678
8654467
8653365
8658559
8658120
8658163
8658741
9439026
9439040
9432373
9439135
9432771
9436381
9438772
9432780
9435992
9432436
9434068
9435827
9437381
9434938
9434098
9439008
9437540
9431011
9433445
9439011
9432796
9436031
9439069
9438125
9436641
9437262
9432895
9437954
9437585
9431647
9439221
9433501
9439189
9438478
9432879
9435380
9439201
9435362
9434939
9439099
9435308
9435385
1630000
1840000
1732417
1619000
1820000
1631428
1770000
1633227
1619910
1910000
1890000
8546252
8540433
8549424
8548989
8542699
8545530
8545534
8545240
8543111
8543025
8543024
8542885
8542426
2627000
2630000
8450948
8453033
8453999
8459681
8459338
8454341
8451552
8452154
8453201
8453465
8452944
8454578
8455137
8450954
8454658
8452555
8452660
8453767
8455083
8454000
8454049
8453433
8451351
8450898
8450768
8459479
8451301
8459449
8453572
8458694
8458022
8453742
8455189
8454538
9952000
9962420
9963950
8666749
8661608
8664662
8664531
8668482
8668092
8667999
8665567
8661989
8664611
8669801
8666359
8666699
8669103
8665552
8669338
8668223
8663858
8661139
8664621
8664561
8664545
8668511
8663101
8661529
8667679
8663461
8663381
8665530
8668301
8660265
8665763
8662299
8667633
8664688
8664945
8668619
8666135
8667034
8666659
8660854
8665101
8662216
8669691
8666799
8668155
8661582
8665002
8660148
8660147
8660195
8663757
8667972
8667630
8667676
8665257
8666017
8665641
8667309
8667259
8666652
8666653
8666467
8665728
8663781
8668498
8661419
8661437
8664022
8662747
8661991
8665387
8665167
8664589
8668146
8665424
8666918
8660266
8666167
8664782
8665099
8665494
8665737
8662405
8667982
8666101
8668227
8667062
8666775
8665475
8660098
8660121
8667411
8666131
8661299
8663618
8666283
8662796
8664442
8661734
8667209
8660401
8661000
8662793
8660166
8669262
8664992
8660642
8664701
8666282
8661609
8661684
8667281
8664878
8667783
8662245
8662071
8662006
8665599
8667425
8663539
8669601
8667067
8662670
8667178
8669167
8664801
8668701
8663535
8668918
8663665
8663219
8667909
8667733
8665589
8661119
8661703
8667623
8667524
8666102
8667172
8665426
8669133
8661559
8666767
8664515
8660983
8665495
8664941
8665111
8666616
8662549
8661070
8668601
8667075
8665637
8666433
8669415
8662799
8662931
8661347
8665192
8667074
8666367
8667199
8662953
8661593
8662746
8661093
8664541
8666217
8771801
8770501
8775083
8774230
8775241
8776604
8770743
8775870
8779977
8779571
8772132
8770933
8774513
8775351
8770653
8771013
8777562
8772479
8772471
8772447
8772440
8771341
8771416
8771904
8771450
8771510
8771486
8779040
8770808
8770733
8770777
8773767
8773146
8770613
8775421
8773963
8775244
8770597
8775792
8779751
8773156
8775238
8775270
8775237
8770475
8771328
8775283
8779770
8773259
8778490
8773701
8779724
8770520
8779280
8777812
8774770
8770971
8776139
8771081
8770570
8770590
8771972
8772985
8773037
8779768
8779753
8779748
8779750
8779749
8770822
8771021
8770625
8775296
8779739
8776687
8639519
8638923
8638421
8632366
8638999
8638942
8638946
8638978
8638901
8638866
8638865
8638863
8638979
8638491
8630308
8630249
8638449
8635150
8635027
8639414
8631935
8638864
8636749
8636128
8638017
8632869
8637624
8630316
8633091
8638481
8637712
8630111
8638476
8638424
8632201
8632200
8638671
8638445
8636653
8635750
8638916
8638905
8639348
8639908
8636654
8637590
8637289
8637589
8631591
8638660
8638489
8635257
8632837
8636941
8638495
8639214
8639207
8631542
8639428
8633777
8633362
8638433
8638610
8639219
8633532
8638450
8638888
8631044
8630441
8635985
8638868
8638869
8638339
8638464
8636581
8636580
8637722
8637689
9441187
9446281
9440571
9448794
9446491
9449932
9445133
9440483
9446742
9440846
9440079
9449211
9449679
9448614
9445958
9445832
9446807
9440581
9440482
9440521
9449424
9445938
9443826
9449712
9444122
9447427
9447659
9449896
9445016
9449880
9447883
9446451
9440650
9449828
9445526
9447855
9446500
9440572
9443551
9449808
9440372
9449856
9448094
9440171
9440575
9448558
9442396
9447114
9447111
9447113
9447110
9447115
9447112
9445088
9440422
9445441
9448233
9442861
9447729
9447973
9443090
9440574
9446969
9441156
9449995
9449747
9449639
9444090
9444900
9445719
9447717
9445272
9449982
9449771
9447239
9446804
9449292
9445296
9447130
9443361
9440569
9448576
9440875
9448009
9448682
9446545
9446484
9441644
9449988
9440357
9440910
9442705
9447773
9448043
9448657
9445478
9449911
9440083
9449161
9449746
9440047
9446291
9441102
9445246
9448601
9446705
